1972,1,1,0.0,0.0,0.3942,0.0037,0.3905
1972,1,2,0.09,0.0,0.3942,0.0034,0.3908
1972,1,3,0.0,0.0,0.3942,0.0032,0.391
1972,1,4,0.0,0.0,0.3583,0.0,0.3583
1972,1,5,0.0,0.0,0.3583,0.0,0.3583
1972,1,6,0.0,0.0,0.3583,0.0,0.3583
1972,1,7,0.04,0.0,0.3942,0.0345,0.3597
1972,1,8,0.04,0.0,0.43,0.0664,0.3636
1972,1,9,0.0,0.0,0.43,0.0614,0.3686
1972,1,10,0.0,0.0,0.43,0.0568,0.3732
1972,1,11,1.62,0.0,0.43,0.0525,0.3775
1972,1,12,2.94,0.0030,0.43,0.0486,0.3814
1972,1,13,0.01,0.01,0.3942,0.0105,0.3837
1972,1,14,0.0,0.017,0.3583,0.0,0.3583
1972,1,15,0.0,0.025,0.344,0.0,0.344
1972,1,16,0.0,0.033,0.3583,0.0137,0.3446
1972,1,17,0.03,0.043,0.43,0.0817,0.3483
1972,1,18,0.04,0.053,0.4658,0.11,0.3558
1972,1,19,1.08,0.064,0.5375,0.1708,0.36669999999999997
1972,1,20,1.03,0.076,0.5017,0.1235,0.37820000000000004
1972,1,21,0.41,0.088,0.4658,0.0797,0.3861
1972,1,22,0.46,0.101,0.43,0.0392,0.3908
1972,1,23,0.0,0.115,0.43,0.0363,0.3937
1972,1,24,5.26,0.129,0.3942,0.0,0.3942
1972,1,25,0.0,0.145,0.3942,0.0,0.3942
1972,1,26,0.0,0.16,0.3942,0.0,0.3942
1972,1,27,2.76,0.177,0.3583,0.0,0.3583
1972,1,28,0.0,0.194,0.3583,0.0,0.3583
1972,1,29,0.0,0.212,0.3583,0.0,0.3583
1972,1,30,0.0,0.231,0.3583,0.0,0.3583
1972,1,31,0.68,0.25,0.3583,0.0,0.3583
1972,2,1,0.04,0.27,0.3583,0.0,0.3583
1972,2,2,3.99,0.291,0.3583,0.0,0.3583
1972,2,3,0.49,0.312,0.3583,0.0,0.3583
1972,2,4,0.01,0.334,0.3583,0.0,0.3583
1972,2,5,0.0,0.357,0.3583,0.0,0.3583
1972,2,6,0.0,0.38,0.3583,0.0,0.3583
1972,2,7,0.0,0.404,0.3583,0.0,0.3583
1972,2,8,0.0,0.429,0.3583,0.0,0.3583
1972,2,9,0.0,0.454,0.3583,0.0,0.3583
1972,2,10,0.18,0.48,0.3583,0.0,0.3583
1972,2,11,0.0,0.506,0.3583,0.0,0.3583
1972,2,12,0.0,0.533,0.3583,0.0,0.3583
1972,2,13,0.01,0.561,0.3942,0.0345,0.3597
1972,2,14,0.09,0.589,0.43,0.0664,0.3636
1972,2,15,0.0,0.618,0.43,0.0614,0.3686
