1972,1,1,1.84,0.66,0.6845,0.113,0.5715
1972,1,2,0.04,0.663,0.6234,0.0458,0.5776
1972,1,3,1.99,0.662,0.5837,0.0041,0.5796
1972,1,4,0.62,0.663,0.5562,0.0,0.5562
1972,1,5,0.07,0.663,0.5134,0.0,0.5134
1972,1,6,0.0,0.665,0.4828,0.0,0.4828
1972,1,7,0.0,0.667,0.4584,0.0,0.4584
1972,1,8,0.44,0.67,0.4401,0.0,0.4401
1972,1,9,0.15,0.673,0.4309,0.0,0.4309
1972,1,10,0.0,0.677,0.4248,0.0,0.4248
1972,1,11,0.0,0.682,0.4156,0.0,0.4156
1972,1,12,0.0,0.688,0.4034,0.0,0.4034
1972,1,13,0.0,0.694,0.3881,0.0,0.3881
1972,1,14,0.0,0.701,0.3698,0.0,0.3698
1972,1,15,0.06,0.708,0.3514,0.0,0.3514
1972,1,16,0.0,0.716,0.3362,0.0,0.3362
1972,1,17,0.0,0.725,0.327,0.0,0.327
1972,1,18,0.0,0.735,0.327,0.0,0.327
1972,1,19,0.0,0.745,0.3209,0.0,0.3209
1972,1,20,0.0,0.755,0.3148,0.0,0.3148
1972,1,21,0.0,0.767,0.3148,0.0,0.3148
1972,1,22,0.0,0.779,0.3087,0.0,0.3087
1972,1,23,0.0,0.791,0.2995,0.0,0.2995
1972,1,24,0.0,0.805,0.2873,0.0,0.2873
1972,1,25,0.04,0.819,0.275,0.0,0.275
1972,1,26,0.37,0.833,0.272,0.0,0.272
1972,1,27,6.88,0.848,0.2659,0.0,0.2659
1972,1,28,0.0,0.864,0.2659,0.0,0.2659
1972,1,29,0.0,0.881,0.2659,0.0,0.2659
1972,1,30,0.0,0.898,0.2628,0.0,0.2628
1972,1,31,0.07,0.915,0.2567,0.0,0.2567
1972,2,1,1.57,0.934,0.2506,0.0,0.2506
1972,2,2,3.1,0.952,0.2506,0.0,0.2506
1972,2,3,0.25,0.972,0.2475,0.0,0.2475
1972,2,4,0.0,0.992,0.2414,0.0,0.2414
1972,2,5,1.6,1.012,0.2384,0.0,0.2384
1972,2,6,6.82,1.034,0.2384,0.0,0.2384
1972,2,7,0.03,1.055,0.2536,0.0146,0.239
1972,2,8,0.0,1.078,0.3148,0.0724,0.2424
1972,2,9,0.0,1.1,0.33,0.0816,0.2484
1972,2,10,0.0,1.124,0.3148,0.0608,0.254
1972,2,11,11.62,1.148,0.3056,0.0474,0.2582
1972,2,12,4.25,1.172,0.3423,0.0792,0.2631
1972,2,13,0.0,1.197,0.5654,0.288,0.27740000000000004
1972,2,14,0.09,1.222,0.7059,0.4016,0.30429999999999996
1972,2,15,0.0,1.248,0.6662,0.3333,0.33290000000000003
1972,2,16,0.0,1.275,0.6204,0.2642,0.35619999999999996
1972,2,17,0.0,1.302,0.5806,0.2061,0.3745
1972,2,18,0.0,1.329,0.5409,0.1524,0.38850000000000007
1972,2,19,0.0,1.357,0.5012,0.1027,0.39849999999999997
1972,2,20,0.01,1.386,0.4614,0.0567,0.40469999999999995
1972,2,21,0.11,1.414,0.4309,0.0231,0.4078
1972,2,22,0.29,1.444,0.4064,0.0,0.4064
1972,2,23,0.0,1.473,0.3881,0.0,0.3881
1972,2,24,0.07,1.504,0.3728,0.0,0.3728
1972,2,25,0.0,1.534,0.3606,0.0,0.3606
1972,2,26,0.0,1.565,0.3423,0.0,0.3423
1972,2,27,0.0,1.597,0.3362,0.0,0.3362
1972,2,28,0.0,1.628,0.3209,0.0,0.3209
1972,2,29,0.0,1.661,0.3056,0.0,0.3056
1972,3,1,0.0,1.693,0.2964,0.0,0.2964
1972,3,2,0.0,1.726,0.2903,0.0,0.2903
1972,3,3,0.0,1.76,0.2811,0.0,0.2811
1972,3,4,0.0,1.793,0.272,0.0,0.272
1972,3,5,0.0,1.827,0.2628,0.0,0.2628
1972,3,6,0.0,1.862,0.2567,0.0,0.2567
1972,3,7,0.0,1.896,0.2506,0.0,0.2506
1972,3,8,0.0,1.931,0.2414,0.0,0.2414
1972,3,9,0.0,1.966,0.2353,0.0,0.2353
1972,3,10,0.0,2.002,0.2323,0.0,0.2323
1972,3,11,0.0,2.038,0.2292,0.0,0.2292
1972,3,12,0.88,2.074,0.2261,0.0,0.2261
1972,3,13,0.44,2.11,0.2231,0.0,0.2231
1972,3,14,0.0,2.147,0.2231,0.0,0.2231
1972,3,15,0.2,2.184,0.22,0.0,0.22
1972,3,16,0.0,2.221,0.217,0.0,0.217
1972,3,17,0.03,2.258,0.2139,0.0,0.2139
1972,3,18,0.0,2.296,0.2109,0.0,0.2109
1972,3,19,0.0,2.333,0.2078,0.0,0.2078
1972,3,20,7.05,2.371,0.2047,0.0,0.2047
1972,3,21,7.48,2.409,0.2139,0.0088,0.2051
1972,3,22,0.0,2.447,0.217,0.0111,0.2059
